Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
890000,3.4189382,0.70834625,78.984375,0.0018184847,0.2608504,0.00024675333,0.1822511,0.00041303036,0.90625,0.90625,1.0
895000,3.4189377,0.59212255,78.90625,0.025126154,0.2764296,0.00024645028,0.18215008,0.00041253545,0.9076923076923077,0.9076923076923077,1.0
900000,3.4189384,0.6045754,79.19672131147541,0.031143265,0.3100935,0.00024614856,0.1820495,0.00041204257,0.9032258064516129,0.9032258064516129,1.0
905000,3.4189382,0.5460865,79.26666666666667,0.066708274,0.2743155,0.000245845,0.18194833,0.00041154676,0.9,0.9,1.0
910000,3.4189384,0.17497435,102.29411764705883,0.028945675,0.28640315,0.00024554724,0.18184906,0.00041106043,0.13725490196078433,0.13725490196078433,1.0
915000,3.4189382,0.07978932,68.69014084507042,0.0095723625,0.2425126,0.00024524864,0.18174955,0.00041057277,0.07042253521126761,0.07042253521126761,1.0
920000,3.4189382,0.059640292,68.15492957746478,0.013477026,0.28924748,0.00024494404,0.18164802,0.00041007518,0.0684931506849315,0.0684931506849315,1.0
925000,3.4189384,-0.00022530743,68.25352112676056,0.03293793,0.27006498,0.00024464622,0.18154873,0.00040958877,0.056338028169014086,0.056338028169014086,1.0
930000,3.4189382,0.012350126,68.5,0.009774034,0.2704499,0.00024435006,0.18145002,0.00040910507,0.06944444444444445,0.06944444444444445,1.0
935000,3.4189382,0.085920244,68.52777777777777,0.020394204,0.2736893,0.00024405298,0.18135098,0.0004086198,0.0684931506849315,0.0684931506849315,1.0
940000,3.4189384,-0.123779416,68.27777777777777,0.042759612,0.25787842,0.00024375286,0.18125096,0.00040812965,0.06944444444444445,0.06944444444444445,1.0
945000,3.4189382,-0.0144802,68.05633802816901,0.013588401,0.27824235,0.00024345548,0.18115182,0.0004076439,0.07042253521126761,0.07042253521126761,1.0
950000,3.4189382,-0.085932344,68.05555555555556,0.029873565,0.26681903,0.00024314753,0.18104918,0.00040714093,0.0684931506849315,0.0684931506849315,1.0
955000,3.4189384,0.047041807,68.01333333333334,0.047214225,0.25106156,0.00024285188,0.18095061,0.00040665801,0.06944444444444445,0.06944444444444445,1.0
960000,3.4189382,0.041130356,68.04285714285714,0.0041451147,0.24422537,0.00024254863,0.18084954,0.00040616267,0.0684931506849315,0.0684931506849315,1.0
965000,3.4189384,0.0020353515,68.02777777777777,0.03144924,0.26194128,0.00024225289,0.18075094,0.0004056796,0.0684931506849315,0.0684931506849315,1.0
970000,3.4189382,0.113525756,68.06849315068493,0.016313829,0.25372666,0.00024194822,0.1806494,0.000405182,0.06944444444444445,0.06944444444444445,1.0
975000,3.4189382,0.12650673,68.01408450704226,0.056026675,0.2604568,0.00024164552,0.1805485,0.0004046876,0.0684931506849315,0.0684931506849315,1.0
980000,3.4189384,0.046125077,68.1917808219178,0.0014679548,0.25440586,0.00024135165,0.18045054,0.00040420762,0.06944444444444445,0.06944444444444445,1.0
985000,3.4189382,-0.0013754732,68.01369863013699,0.019527066,0.2865984,0.00024104913,0.1803497,0.0004037135,0.08333333333333333,0.08333333333333333,1.0
990000,3.4189382,0.03054161,68.09859154929578,0.016935913,0.25175422,0.0002407509,0.18025027,0.00040322638,0.0684931506849315,0.0684931506849315,1.0
995000,3.4189382,0.05626118,68.07042253521126,0.0041544386,0.27947977,0.00024045228,0.18015075,0.00040273863,0.06944444444444445,0.06944444444444445,1.0
1000000,3.4189382,-0.059599068,68.0,0.02147754,0.28196642,0.00024014984,0.18004993,0.00040224462,0.0684931506849315,0.0684931506849315,1.0
1005000,3.4189384,0.062942244,68.0,0.013031405,0.25888485,0.00023984398,0.179948,0.0004017451,0.0684931506849315,0.0684931506849315,1.0
1010000,3.4189382,-0.017002549,68.04225352112677,0.013997262,0.25002295,0.00023954682,0.17984892,0.00040125975,0.07042253521126761,0.07042253521126761,1.0
1015000,3.4189382,0.043357152,67.98611111111111,0.003651358,0.26244524,0.00023925466,0.17975156,0.00040078253,0.0684931506849315,0.0684931506849315,1.0
1020000,3.4189384,0.01879347,68.04166666666667,0.020558873,0.2599227,0.00023895246,0.17965081,0.0004002889,0.06944444444444445,0.06944444444444445,1.0
1025000,3.4189382,0.06876198,68.05633802816901,0.0143167265,0.4679939,0.00023864995,0.17954996,0.0003997948,0.07042253521126761,0.07042253521126761,1.0
1030000,3.4189384,0.053522762,68.16438356164383,0.015090895,0.25447166,0.00023835494,0.17945164,0.000399313,0.08,0.08,1.0
1035000,3.4189382,0.034080334,68.04347826086956,0.0013274252,0.2619385,0.00023804957,0.17934985,0.00039881424,0.07042253521126761,0.07042253521126761,1.0
1040000,3.4189384,0.020194603,67.95945945945945,0.019223936,0.26080242,0.00023774765,0.1792492,0.00039832105,0.06756756756756757,0.06756756756756757,1.0
1045000,3.4189382,0.05444444,67.98611111111111,0.0035985573,0.25547743,0.00023745025,0.17915009,0.00039783533,0.06944444444444445,0.06944444444444445,1.0
1050000,3.4189382,0.0131276855,67.98611111111111,0.024339693,0.28061604,0.00023714699,0.179049,0.00039734005,0.06944444444444445,0.06944444444444445,1.0
1055000,3.4189384,0.049600378,67.98611111111111,0.0027011612,0.26714638,0.00023685036,0.17895012,0.0003968555,0.0684931506849315,0.0684931506849315,1.0
1060000,3.4189382,0.07587553,68.0,0.027196521,0.24274492,0.00023654837,0.17884947,0.0003963623,0.07042253521126761,0.07042253521126761,1.0
1065000,3.4189382,0.012355157,68.15068493150685,0.016513202,0.25580934,0.00023624783,0.17874925,0.00039587135,0.08108108108108109,0.08108108108108109,1.0
1070000,3.4189382,0.05914034,67.98611111111111,0.0046561253,0.25442702,0.00023595255,0.17865084,0.0003953891,0.06944444444444445,0.06944444444444445,1.0
1075000,3.4189382,0.103281714,67.97260273972603,0.01853133,0.26079857,0.00023564906,0.17854968,0.00039489343,0.0684931506849315,0.0684931506849315,1.0
1080000,3.4189382,0.10437193,67.98611111111111,0.026313148,0.2797023,0.00023535026,0.17845008,0.00039440536,0.06944444444444445,0.06944444444444445,1.0
1085000,3.4189384,0.15791495,67.98630136986301,0.015415752,0.2713829,0.00023505227,0.17835075,0.00039391866,0.0684931506849315,0.0684931506849315,1.0
1090000,3.4189382,-0.0016047048,67.98611111111111,0.017199012,0.27755225,0.0002347498,0.17824991,0.0003934246,0.07142857142857142,0.07142857142857142,1.0
1095000,3.4189382,0.059466448,67.98611111111111,0.003865735,0.2660321,0.00023444687,0.17814896,0.0003929298,0.06756756756756757,0.06756756756756757,1.0
1100000,3.4189384,0.19260304,68.16666666666667,0.022457382,0.25330892,0.0002341529,0.17805097,0.0003924497,0.0821917808219178,0.0821917808219178,1.0
1105000,3.4189382,0.029995242,67.98611111111111,0.0015409089,0.2987393,0.00023385137,0.17795046,0.00039195723,0.07042253521126761,0.07042253521126761,1.0
1110000,3.4189382,-0.0070516034,68.0,0.015179159,0.26690626,0.00023354418,0.17784806,0.00039145543,0.06756756756756757,0.06756756756756757,1.0
1115000,3.4189382,0.03695464,68.12676056338029,0.010041936,0.2752832,0.00023325704,0.17775236,0.0003909864,0.07042253521126761,0.07042253521126761,1.0
1120000,3.4189384,0.03459142,68.05405405405405,0.0130497785,0.2796179,0.00023295444,0.17765148,0.00039049218,0.06756756756756757,0.06756756756756757,1.0
1125000,3.4189382,0.033787798,68.02777777777777,0.0045222435,0.2522942,0.00023264979,0.17754991,0.0003899946,0.06944444444444445,0.06944444444444445,1.0
1130000,3.4189382,0.04604251,68.06849315068493,0.010442415,0.26418334,0.00023234462,0.1774482,0.00038949613,0.06944444444444445,0.06944444444444445,1.0
1135000,3.4189377,0.076359294,68.06944444444444,0.003498046,0.2740334,0.00023204864,0.17734955,0.00038901274,0.0684931506849315,0.0684931506849315,1.0
1140000,3.4189382,0.061083492,68.04285714285714,0.0055348603,0.30976638,0.000231745,0.17724831,0.00038851672,0.07042253521126761,0.07042253521126761,1.0
1145000,3.4189382,0.05737017,68.02777777777777,0.004863236,0.29070935,0.00023144728,0.17714907,0.00038803052,0.0684931506849315,0.0684931506849315,1.0
1150000,3.4189382,0.06481514,68.04225352112677,0.009274566,0.27205613,0.00023114994,0.17704996,0.0003875449,0.06944444444444445,0.06944444444444445,1.0
1155000,3.4189382,-0.09893435,68.20833333333333,0.065439984,0.29076207,0.00023084998,0.17694998,0.00038705487,0.0821917808219178,0.0821917808219178,1.0
1160000,3.4189382,0.05157962,68.01408450704226,0.000996721,0.26485953,0.00023054864,0.17684954,0.0003865627,0.0684931506849315,0.0684931506849315,1.0
1165000,3.4189382,-0.015523334,67.65714285714286,0.00900798,0.29845202,0.00023025072,0.17675024,0.00038607614,0.04285714285714286,0.04285714285714286,1.0
1170000,3.4189382,-0.02294698,67.08955223880596,0.008963546,0.29573318,0.00022995178,0.17665058,0.00038558777,0.0,0.0,1.0
1175000,3.4189384,0.0042819562,67.0909090909091,0.011751577,0.2667009,0.00022964597,0.17654863,0.00038508832,0.0,0.0,1.0
1180000,3.4189382,0.011998089,84.09859154929578,0.0019130545,0.2563146,0.00022935009,0.17645003,0.00038460505,0.043478260869565216,0.043478260869565216,1.0
1185000,3.4189384,0.029395213,68.22222222222223,0.00825447,0.27160364,0.00022904514,0.17634836,0.000384107,0.06756756756756757,0.06756756756756757,1.0
1190000,3.4189382,0.022560645,68.3529411764706,0.009999204,0.26564983,0.0002287497,0.17624989,0.00038362443,0.05714285714285714,0.05714285714285714,1.0
1195000,3.4189382,-0.08807937,68.35211267605634,0.033071354,0.27008262,0.00022845509,0.17615168,0.0003831432,0.0684931506849315,0.0684931506849315,1.0
1200000,3.4189384,0.05071897,68.20833333333333,0.0012368025,0.25338322,0.00022815181,0.1760506,0.0003826479,0.06944444444444445,0.06944444444444445,1.0
1205000,3.4189382,0.09911478,68.15277777777777,0.01624576,0.28413287,0.00022784415,0.17594805,0.0003821454,0.06944444444444445,0.06944444444444445,1.0
1210000,3.4189382,0.023972385,68.21428571428571,0.008230377,0.274555,0.0002275517,0.17585056,0.00038166772,0.0684931506849315,0.0684931506849315,1.0
1215000,3.4189382,0.041776128,68.05555555555556,0.00039300972,0.3287204,0.00022724915,0.1757497,0.00038117357,0.06944444444444445,0.06944444444444445,1.0
1220000,3.4189382,0.14953001,68.08450704225352,0.017412728,0.28465018,0.00022695075,0.17565024,0.0003806861,0.06944444444444445,0.06944444444444445,1.0
1225000,3.4189382,0.107754745,68.01408450704226,0.011538947,0.26644596,0.00022664847,0.17554948,0.0003801924,0.0684931506849315,0.0684931506849315,1.0
1230000,3.4189382,0.1236657,67.98611111111111,0.016811507,0.27219248,0.0002263502,0.17545004,0.0003797052,0.0821917808219178,0.0821917808219178,1.0
1235000,3.4189382,0.029777123,67.97260273972603,0.0018276387,0.306977,0.00022604887,0.17534961,0.00037921302,0.0684931506849315,0.0684931506849315,1.0
1240000,3.4189382,-0.013175255,68.01408450704226,0.015634738,0.27182007,0.00022575018,0.17525005,0.00037872518,0.06944444444444445,0.06944444444444445,1.0
1245000,3.4189382,0.017777145,67.87323943661971,0.006537884,0.2641264,0.00022544792,0.17514928,0.0003782315,0.056338028169014086,0.056338028169014086,1.0
1250000,3.4189382,0.059627295,69.56338028169014,0.0041647344,0.26373953,0.00022515109,0.17505036,0.0003777467,0.0684931506849315,0.0684931506849315,1.0
1255000,3.4189384,0.04118281,69.14492753623189,0.012209595,0.283275,0.00022485151,0.1749505,0.0003772574,0.04285714285714286,0.04285714285714286,1.0
1260000,3.4189382,0.049851045,69.42857142857143,0.0035973494,0.26599512,0.00022455498,0.17485166,0.00037677307,0.05714285714285714,0.05714285714285714,1.0
1265000,3.4189382,0.087848075,68.26760563380282,0.010682152,0.26997775,0.00022424683,0.17474894,0.00037626977,0.0684931506849315,0.0684931506849315,1.0
1270000,3.4189384,0.028481634,68.20547945205479,0.0042953673,0.9505953,0.00022395022,0.17465006,0.00037578528,0.0684931506849315,0.0684931506849315,1.0
1275000,3.4189382,0.076730125,68.14084507042253,0.02129842,0.24547936,0.00022365086,0.17455028,0.0003752963,0.0684931506849315,0.0684931506849315,1.0
1280000,3.4189382,0.04853561,67.85915492957747,0.0005739289,0.23628178,0.00022334952,0.17444983,0.00037480408,0.056338028169014086,0.056338028169014086,1.0
1285000,3.4189382,-0.062232506,67.0909090909091,0.010983414,0.26508203,0.00022304973,0.1743499,0.0003743145,0.0,0.0,1.0
1290000,3.4189382,-0.043140803,67.0909090909091,0.011611376,0.2630603,0.0002227537,0.17425123,0.00037383093,0.0,0.0,1.0
1295000,3.4189384,-0.015360837,67.0909090909091,0.0010747662,0.2682367,0.00022246013,0.17415337,0.00037335145,0.0,0.0,1.0
1300000,3.4189382,0.040539574,67.08955223880596,0.013367774,0.27967602,0.00022215363,0.1740512,0.00037285083,0.0,0.0,1.0
1305000,3.4189382,0.050305516,67.08955223880596,0.0043214047,0.3160658,0.00022184852,0.17394948,0.00037235243,0.0,0.0,1.0
1310000,3.4189382,0.0062764324,101.98550724637681,0.016786374,0.2901429,0.00022155099,0.1738503,0.0003718665,0.04225352112676056,0.04225352112676056,1.0
1315000,3.4189384,0.040566817,68.16901408450704,0.00526603,0.26720718,0.00022124988,0.17374994,0.00037137474,0.06944444444444445,0.06944444444444445,1.0
1320000,3.4189382,0.048134327,68.1830985915493,0.0003126105,0.2590713,0.00022095002,0.17364998,0.00037088493,0.06944444444444445,0.06944444444444445,1.0
1325000,3.4189382,0.043772206,68.05555555555556,0.0031004015,0.29101908,0.00022065133,0.17355043,0.00037039712,0.0684931506849315,0.0684931506849315,1.0
1330000,3.4189382,-0.006367001,68.125,0.0049933847,0.27818513,0.00022035267,0.17345087,0.00036990928,0.06944444444444445,0.06944444444444445,1.0
1335000,3.4189382,0.038311988,68.01388888888889,0.0026983144,0.30669755,0.00022005018,0.17335004,0.00036941518,0.06944444444444445,0.06944444444444445,1.0
1340000,3.4189382,0.085393354,68.01408450704226,0.004554857,0.26650167,0.000219749,0.17324966,0.00036892327,0.07142857142857142,0.07142857142857142,1.0
1345000,3.4189382,0.040643204,68.02816901408451,0.003835267,0.2619084,0.00021945014,0.17315003,0.00036843517,0.06756756756756757,0.06756756756756757,1.0
1350000,3.4189382,0.4279515,67.98630136986301,0.09154478,0.25767586,0.00021914794,0.17304932,0.00036794157,0.08333333333333333,0.08333333333333333,1.0
1355000,3.4189382,0.05158554,68.0,0.00082640327,0.25165594,0.00021884871,0.17294957,0.0003674528,0.0684931506849315,0.0684931506849315,1.0
1360000,3.4189384,0.041196384,67.97297297297297,0.009227835,0.2756887,0.00021855057,0.17285018,0.00036696577,0.06756756756756757,0.06756756756756757,1.0
1365000,3.4189382,0.05583542,68.0,0.0023629728,0.2563175,0.00021824932,0.17274976,0.0003664738,0.07042253521126761,0.07042253521126761,1.0
1370000,3.4189384,0.034017216,80.2,0.009640764,0.29536438,0.00021794591,0.17264864,0.00036597825,0.08771929824561403,0.08771929824561403,1.0
1375000,3.4189382,0.43710923,97.89090909090909,0.09016486,0.25241718,0.0002176567,0.17255221,0.0003655059,0.7777777777777778,0.7777777777777778,1.0
1380000,3.4189382,0.7127209,78.88524590163935,0.015613314,0.25967467,0.0002173518,0.17245059,0.00036500784,0.8709677419354839,0.8709677419354839,1.0
1385000,3.4189382,0.7118122,79.26229508196721,0.015966617,0.23834437,0.00021705168,0.17235053,0.00036451768,0.9032258064516129,0.9032258064516129,1.0
1390000,3.4189384,0.71467966,78.875,0.0018660898,0.2641528,0.00021675185,0.17225061,0.0003640279,0.9076923076923077,0.9076923076923077,1.0
1395000,3.4189382,0.67430085,78.81967213114754,0.006238023,0.27509874,0.00021645427,0.17215142,0.0003635419,0.9016393442622951,0.9016393442622951,1.0
1400000,3.4189384,0.6912975,78.875,0.0028928942,0.3023666,0.00021614903,0.17204967,0.00036304336,0.9047619047619048,0.9047619047619048,1.0
1405000,3.4189382,0.723021,78.81967213114754,0.008618723,0.26088387,0.00021585058,0.17195018,0.0003625559,0.9032258064516129,0.9032258064516129,1.0
1410000,3.4189382,0.7265731,78.83870967741936,0.0041045216,0.25861764,0.0002155521,0.1718507,0.00036206833,0.9032258064516129,0.9032258064516129,1.0
1415000,3.4189382,0.7053784,78.875,0.005993214,0.30420282,0.00021525411,0.17175135,0.00036158162,0.9047619047619048,0.9047619047619048,1.0
1420000,3.4189382,0.6693843,78.83870967741936,0.0045385757,0.25054178,0.00021495344,0.17165112,0.00036109056,0.9032258064516129,0.9032258064516129,1.0
1425000,3.4189384,0.71199083,78.875,0.002720594,0.2695986,0.00021464577,0.17154858,0.000360588,0.9076923076923077,0.9076923076923077,1.0
1430000,3.4189382,0.68249184,78.81967213114754,0.0033189943,0.26939622,0.00021435188,0.17145061,0.000360108,0.9016393442622951,0.9016393442622951,1.0
1435000,3.4189384,0.6862686,78.875,0.003276294,0.26908442,0.0002140474,0.17134911,0.00035961063,0.90625,0.90625,1.0
1440000,3.4189382,0.6886699,78.81967213114754,0.0050395154,0.2780963,0.00021374736,0.1712491,0.0003591206,0.9016393442622951,0.9016393442622951,1.0
1445000,3.4189382,0.73978674,78.83870967741936,0.013500936,0.2842898,0.00021345093,0.17115031,0.00035863643,0.9032258064516129,0.9032258064516129,1.0
1450000,3.4189382,0.69472104,78.85714285714286,0.0018706112,0.25842044,0.00021315535,0.17105177,0.00035815366,0.9047619047619048,0.9047619047619048,1.0
1455000,3.4189384,0.6751772,78.85714285714286,0.004496851,0.33246097,0.00021285535,0.17095177,0.0003576637,0.9047619047619048,0.9047619047619048,1.0
1460000,3.4189384,0.6812439,78.85714285714286,0.0031307011,0.29596725,0.00021255662,0.17085218,0.0003571757,0.90625,0.90625,1.0
1465000,3.4189382,0.72457,78.81967213114754,0.00868654,0.2782115,0.00021225108,0.17075033,0.00035667667,0.9016393442622951,0.9016393442622951,1.0
1470000,3.4189382,0.70385504,78.6875,0.00046970302,0.2626985,0.00021195046,0.17065014,0.00035618566,0.9032258064516129,0.9032258064516129,1.0
1475000,3.4189382,0.70634556,79.0,0.0020463362,0.2645066,0.00021165317,0.17055102,0.0003557001,0.9047619047619048,0.9047619047619048,1.0
1480000,3.4189382,0.6789275,78.66666666666667,0.004316939,0.26865554,0.0002113476,0.1704492,0.00035520096,0.9032258064516129,0.9032258064516129,1.0
1485000,3.4189382,0.7016877,79.01639344262296,0.0007727762,0.27474225,0.00021105002,0.17035,0.00035471492,0.9047619047619048,0.9047619047619048,1.0
1490000,3.4189382,0.67376447,79.03225806451613,0.008000985,0.2656023,0.0002107559,0.17025194,0.00035423454,0.9032258064516129,0.9032258064516129,1.0
1495000,3.4189384,0.6955667,78.70769230769231,0.00248048,0.28766146,0.00021045402,0.17015132,0.00035374143,0.8939393939393939,0.8939393939393939,1.0
1500000,3.4189382,0.6717406,78.81967213114754,0.0071596135,0.29319894,0.00021015608,0.170052,0.0003532548,0.9016393442622951,0.9016393442622951,1.0
1505000,3.4189384,0.6965011,78.875,0.0011439691,0.29664037,0.00020985297,0.16995099,0.00035275976,0.9047619047619048,0.9047619047619048,1.0
1510000,3.4189382,0.6879541,78.81967213114754,0.0014107121,0.2877593,0.00020955475,0.16985157,0.00035227268,0.9032258064516129,0.9032258064516129,1.0
1515000,3.4189382,0.68757534,78.83870967741936,0.0057457755,0.31123078,0.0002092551,0.1697517,0.0003517833,0.9032258064516129,0.9032258064516129,1.0
1520000,3.4189382,0.6939185,78.85714285714286,0.0005882363,0.26592335,0.00020895382,0.16965128,0.00035129115,0.9047619047619048,0.9047619047619048,1.0
1525000,3.4189382,0.6955629,78.83870967741936,0.004295111,0.27082983,0.000208648,0.1695493,0.0003507916,0.9032258064516129,0.9032258064516129,1.0
1530000,3.4189377,0.70230275,78.875,0.0026853515,0.26059702,0.0002083491,0.16944966,0.00035030342,0.9076923076923077,0.9076923076923077,1.0
1535000,3.4189382,0.65765595,78.83870967741936,0.0050785695,0.31914055,0.00020804895,0.16934963,0.00034981323,0.9016393442622951,0.9016393442622951,1.0
1540000,3.4189384,0.7020228,78.85714285714286,0.0005410795,0.30847976,0.00020774701,0.16924901,0.00034931998,0.90625,0.90625,1.0
1545000,3.4189382,0.7093742,78.81967213114754,0.002043063,0.25533938,0.00020744768,0.1691492,0.00034883112,0.9016393442622951,0.9016393442622951,1.0
1550000,3.4189382,0.6898117,78.85714285714286,0.0015915813,0.2806392,0.00020714596,0.16904864,0.0003483383,0.9032258064516129,0.9032258064516129,1.0
1555000,3.4189382,0.71002346,78.81967213114754,0.001834418,0.26590478,0.00020684957,0.16894984,0.0003478542,0.9047619047619048,0.9047619047619048,1.0
1560000,3.4189384,0.6939169,78.85714285714286,0.0015515314,0.31111205,0.00020654983,0.16884992,0.0003473646,0.9047619047619048,0.9047619047619048,1.0
1565000,3.4189384,0.71157074,78.83870967741936,0.0032829877,0.28869575,0.00020625067,0.16875021,0.000346876,0.90625,0.90625,1.0
1570000,3.4189384,0.6962326,78.83870967741936,0.0012952428,0.2623925,0.00020594853,0.1686495,0.0003463825,0.9032258064516129,0.9032258064516129,1.0
1575000,3.4189382,0.6720142,78.81967213114754,0.0042124856,0.2639437,0.00020564644,0.1685488,0.0003458891,0.9047619047619048,0.9047619047619048,1.0
1580000,3.4189382,0.6974494,78.81967213114754,0.0011984399,0.27894178,0.00020534739,0.1684491,0.00034540062,0.9016393442622951,0.9016393442622951,1.0
1585000,3.4189382,0.68342006,78.875,0.0025963734,0.28880998,0.00020504823,0.1683494,0.00034491203,0.90625,0.90625,1.0
1590000,3.4189382,0.68534005,78.83870967741936,0.0024655082,0.26931447,0.00020475028,0.16825007,0.00034442538,0.9016393442622951,0.9016393442622951,1.0
1595000,3.4189384,0.71086496,78.875,0.0014447472,0.27059087,0.00020445076,0.16815025,0.00034393618,0.9076923076923077,0.9076923076923077,1.0
1600000,3.4189382,0.69679236,78.81967213114754,0.0017000679,0.26067853,0.00020415004,0.16805,0.00034344493,0.9032258064516129,0.9032258064516129,1.0
1605000,3.4189382,0.6876539,78.64516129032258,0.0036933916,0.27607405,0.00020385039,0.16795012,0.00034295555,0.9016393442622951,0.9016393442622951,1.0
1610000,3.4189384,0.6916164,78.85714285714286,0.00014002313,0.24910027,0.00020355065,0.16785023,0.00034246597,0.8923076923076924,0.8923076923076924,1.0
1615000,3.4189382,0.69574386,78.81967213114754,0.00082038186,0.26063862,0.00020324782,0.16774924,0.00034197138,0.9016393442622951,0.9016393442622951,1.0
1620000,3.4189382,0.70255154,78.81967213114754,0.0014229383,0.2648562,0.00020295089,0.16765028,0.00034148633,0.9032258064516129,0.9032258064516129,1.0
1625000,3.4189382,0.6835395,78.875,0.0016627604,0.26329952,0.00020264594,0.16754863,0.00034098828,0.9047619047619048,0.9047619047619048,1.0
1630000,3.4189382,0.70396584,79.06557377049181,0.0014886605,0.25796172,0.0002023535,0.16745114,0.00034051063,0.9180327868852459,0.9180327868852459,1.0
1635000,3.4189377,0.71083903,80.88888888888889,0.002008603,0.26856622,0.0002020513,0.16735043,0.00034001702,0.921875,0.921875,1.0
1640000,3.4189384,0.7012651,78.83870967741936,0.0008254446,0.27079585,0.00020175034,0.1672501,0.00033952546,0.9032258064516129,0.9032258064516129,1.0
1645000,3.4189382,0.7081575,78.83870967741936,0.0011867789,0.2686512,0.00020144957,0.16714983,0.00033903416,0.9047619047619048,0.9047619047619048,1.0
1650000,3.4189382,0.71161795,78.81967213114754,0.0021552406,0.26624495,0.00020114915,0.16704972,0.00033854353,0.9016393442622951,0.9016393442622951,1.0
1655000,3.4189384,0.69972986,78.875,0.0015919588,0.3272144,0.00020084923,0.16694972,0.00033805362,0.90625,0.90625,1.0
1660000,3.4189382,0.7572714,82.25862068965517,0.0017662791,0.2801623,0.00020054754,0.16684917,0.0003375609,1.0,1.0,1.0
1665000,3.4189382,0.7658778,81.45901639344262,0.0014157869,0.26557747,0.00020025129,0.16675042,0.000337077,1.0,1.0,1.0
1670000,3.4189377,0.76301736,81.14516129032258,0.0032268672,0.2588729,0.00019995356,0.16665117,0.00033659072,1.0,1.0,1.0
1675000,3.4189384,0.7742157,81.13333333333334,0.00019542812,0.25846475,0.00019965402,0.16655132,0.00033610145,1.0,1.0,1.0
1680000,3.4189382,0.74413085,82.86206896551724,0.0038781809,0.2756199,0.00019934842,0.16644947,0.00033560226,1.0,1.0,1.0
1685000,3.4189382,0.7864699,80.83333333333333,0.00090979756,0.27275628,0.00019905179,0.16635059,0.0003351178,1.0,1.0,1.0
1690000,3.4189382,0.79265857,80.48387096774194,0.0016690067,0.2602104,0.00019874747,0.16624916,0.00033462077,1.0,1.0,1.0
1695000,3.4189382,0.7770023,81.96666666666667,0.005531024,0.28947404,0.00019844515,0.16614836,0.00033412702,0.9836065573770492,0.9836065573770492,1.0
1700000,3.4189382,0.7767157,80.1774193548387,0.00032976567,0.25425687,0.00019814883,0.1660496,0.000333643,1.0,1.0,1.0
1705000,3.4189384,0.78418154,80.16666666666667,0.0010783693,0.27678317,0.00019784768,0.16594923,0.00033315117,1.0,1.0,1.0
1710000,3.4189382,0.76418525,80.1639344262295,0.001003611,0.28493097,0.00019754661,0.16584887,0.0003326594,1.0,1.0,1.0
1715000,3.4189382,0.77699786,80.1774193548387,0.0014190916,0.26736033,0.00019725089,0.16575027,0.00033217634,1.0,1.0,1.0
1720000,3.4189382,0.7056506,79.59016393442623,0.0010658966,0.270191,0.00019694808,0.16564934,0.0003316818,0.9344262295081968,0.9344262295081968,1.0
1725000,3.4189382,0.7088066,78.875,0.0038691456,0.2861286,0.0001966468,0.16554892,0.00033118966,0.9047619047619048,0.9047619047619048,1.0
1730000,3.4189382,0.70605916,78.83870967741936,0.0002454779,0.29866633,0.00019634301,0.16544764,0.0003306935,0.9032258064516129,0.9032258064516129,1.0
1735000,3.4189384,0.7158261,78.875,0.00091128616,0.27440456,0.00019604509,0.16534837,0.0003302069,0.9076923076923077,0.9076923076923077,1.0
1740000,3.4189382,0.69992185,78.81967213114754,0.0007764134,0.2996286,0.00019574827,0.16524942,0.00032972213,0.9032258064516129,0.9032258064516129,1.0
1745000,3.4189384,0.697232,78.83870967741936,0.0008368036,0.29183155,0.0001954494,0.16514978,0.0003292339,0.9032258064516129,0.9032258064516129,1.0
1750000,3.4189382,0.69728905,78.81967213114754,0.001647821,0.27140826,0.00019515096,0.16505031,0.0003287465,0.9047619047619048,0.9047619047619048,1.0
1755000,3.4189382,0.69727427,78.83870967741936,0.00031567557,0.28708285,0.00019484723,0.16494906,0.0003282504,0.9016393442622951,0.9016393442622951,1.0
1760000,3.4189382,0.70067704,78.85714285714286,0.0011090327,0.27017865,0.00019454907,0.16484965,0.00032776332,0.90625,0.90625,1.0
1765000,3.4189382,0.6900451,78.85714285714286,0.0007873588,0.27015105,0.00019424781,0.16474923,0.00032727132,0.9032258064516129,0.9032258064516129,1.0
1770000,3.4189384,0.7262858,80.06349206349206,0.0011271049,0.28857082,0.00019394884,0.16464959,0.00032678302,0.921875,0.921875,1.0
1775000,3.4189384,0.70237994,78.81967213114754,0.00076538895,0.31077114,0.00019364683,0.16454892,0.0003262897,0.9016393442622951,0.9016393442622951,1.0
1780000,3.4189382,0.7025441,79.06666666666666,0.0006229975,0.25226614,0.00019335008,0.16445002,0.00032580504,0.9032258064516129,0.9032258064516129,1.0
1785000,3.4189382,0.7016681,78.81967213114754,0.00060194434,0.27467445,0.00019304962,0.16434985,0.00032531432,0.9047619047619048,0.9047619047619048,1.0
1790000,3.4189382,0.7107244,78.83870967741936,0.00056245684,0.26454204,0.00019275273,0.16425091,0.0003248294,0.9032258064516129,0.9032258064516129,1.0
