Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
335000,1.8495264,39.743801652892564,-1.5613983,-2.0122583130995433,-2.0122583130995433,0.007980354,0.30069658,0.00029002462,0.19667487,0.00048370688,1.0
340000,1.8541806,34.435483870967744,-1.6000721,-2.0106399745941164,-2.0106399745941164,0.0033652869,0.8853909,0.00028987485,0.19662495,0.00048346227,1.0
345000,1.8623928,37.536,-1.585676,-2.011551977157593,-2.011551977157593,0.0066090976,0.31060708,0.00028972316,0.19657438,0.00048321445,1.0
350000,1.8660617,34.12605042016807,-1.5636934,-2.01051257838722,-2.01051257838722,0.0030110679,0.28172708,0.00028957444,0.19652481,0.00048297152,1.0
355000,1.8724986,78.76041666666667,-1.4683455,-2.023835047004149,-2.023835047004149,0.011430052,0.27288842,0.00028942377,0.19647458,0.00048272545,1.0
360000,1.8768555,47.699029126213595,-1.5500553,-2.0145922239544323,-2.0145922239544323,0.0514618,0.29524624,0.00028927645,0.19642548,0.00048248484,1.0
365000,1.8775542,43.723214285714285,-1.555507,-2.013423404178104,-2.013423404178104,0.006062536,0.29520255,0.00028912612,0.19637537,0.00048223935,1.0
370000,1.891818,44.794117647058826,-1.5393324,-2.0137548984265794,-2.0137548984265794,0.0054668654,0.32447928,0.00028897444,0.19632481,0.00048199156,1.0
375000,1.901667,45.729729729729726,-1.5803111,-2.014036019643148,-2.014036019643148,0.019164296,0.2954346,0.00028882571,0.19627522,0.00048174863,1.0
380000,1.9092814,37.48739495798319,-1.6108145,-2.0115249772866566,-2.0115249772866566,0.0058586765,0.33120883,0.00028867475,0.19622493,0.00048150212,1.0
385000,1.9231694,36.36036036036036,-1.5205187,-2.0112363381819294,-2.0112363381819294,0.0027982886,0.31317317,0.00028852327,0.19617441,0.0004812546,1.0
390000,1.927314,34.779661016949156,-1.5529447,-2.010720319667105,-2.010720319667105,0.0029633932,0.27681708,0.00028837542,0.19612512,0.00048101312,1.0
395000,1.9299229,41.96694214876033,-1.5679982,-2.012877024588038,-2.012877024588038,0.011484891,0.30165857,0.000288227,0.19607565,0.00048077072,1.0
400000,1.9435267,33.75833333333333,-1.5566046,-2.0104249735673267,-2.0104249735673267,0.00058198115,0.29691684,0.00028807577,0.19602527,0.00048052368,1.0
405000,1.9588283,41.16935483870968,-1.5608884,-2.012653200857101,-2.012653200857101,0.0119834775,0.2778205,0.0002879247,0.1959749,0.000480277,1.0
410000,1.9741423,36.089285714285715,-1.5360776,-2.0110892674752643,-2.0110892674752643,0.0040634484,0.31364042,0.0002877761,0.19592535,0.0004800342,1.0
415000,1.9875927,44.669642857142854,-1.5200956,-2.0137079437222103,-2.0137079437222103,0.02141984,0.31493932,0.0002876256,0.19587521,0.0004797885,1.0
420000,1.9951041,74.6788990825688,-1.5259125,-2.0227962842694036,-2.0227962842694036,0.030187886,0.31660742,0.0002874792,0.19582641,0.00047954934,1.0
425000,1.9975824,46.5360824742268,-1.5159056,-2.014268036970158,-2.014268036970158,0.0028316355,0.27954188,0.0002873222,0.19577405,0.00047929282,1.0
430000,1.9977345,53.27368421052632,-1.4783021,-2.0162526306353117,-2.0162526306353117,0.018418008,0.29910308,0.00028717483,0.19572495,0.0004790522,1.0
435000,1.995088,45.39393939393939,-1.4944423,-2.0139090894448635,-2.0139090894448635,0.005911143,0.33123332,0.00028702477,0.19567494,0.00047880702,1.0
440000,1.9986929,52.916666666666664,-1.487752,-2.0161874939997992,-2.0161874939997992,0.017205957,0.32471076,0.00028687523,0.19562507,0.00047856284,1.0
445000,2.003853,45.885416666666664,-1.5190704,-2.0140618515997817,-2.0140618515997817,0.0064923046,0.28001368,0.00028672567,0.19557522,0.00047831857,1.0
450000,2.0076032,44.43617021276596,-1.4831324,-2.0136105236254243,-2.0136105236254243,0.0037636415,0.2862633,0.00028657456,0.19552484,0.00047807174,1.0
455000,2.0158398,58.53465346534654,-1.5115676,-2.0178613827960326,-2.0178613827960326,0.008927594,0.30278203,0.0002864269,0.19547562,0.00047783056,1.0
460000,2.0297213,43.52427184466019,-1.5435525,-2.0133627419378244,-2.0133627419378244,0.002164831,0.29965225,0.0002862747,0.19542488,0.00047758195,1.0
465000,2.037361,43.69607843137255,-1.5484644,-2.0134174731171246,-2.0134174731171246,0.0012421529,0.2997838,0.00028612482,0.19537495,0.0004773372,1.0
470000,2.0472734,43.0,-1.5364238,-2.0132115345734816,-2.0132115345734816,0.00021229996,0.3084157,0.00028597447,0.19532482,0.0004770916,1.0
475000,2.057048,67.16326530612245,-1.520034,-2.02037373456088,-2.02037373456088,0.02874443,0.30575353,0.00028582462,0.19527489,0.00047684694,1.0
480000,2.0573545,47.2,-1.5540855,-2.014425740383639,-2.014425740383639,0.007731048,0.2920637,0.0002856768,0.1952256,0.0004766054,1.0
485000,2.0745208,49.98019801980198,-1.5425186,-2.0153069260096785,-2.0153069260096785,0.016276201,0.313157,0.0002855279,0.19517595,0.00047636218,1.0
490000,2.079771,48.204081632653065,-1.5513769,-2.014747470316261,-2.014747470316261,0.017779551,0.35946733,0.00028537476,0.19512491,0.00047611204,1.0
495000,2.084024,48.21875,-1.4872203,-2.014778945320531,-2.014778945320531,0.013838539,0.29533157,0.0002852251,0.19507502,0.0004758677,1.0
500000,2.0863464,45.12244897959184,-1.5257822,-2.0138265283740298,-2.0138265283740298,0.012473419,0.29705352,0.00028507432,0.19502476,0.00047562143,1.0
505000,2.0974905,58.127450980392155,-1.5407723,-2.017735291929806,-2.017735291929806,0.0046441695,0.31252572,0.00028492577,0.19497526,0.00047537877,1.0
510000,2.0935786,47.47663551401869,-1.5801363,-2.014560744027111,-2.014560744027111,0.010807708,0.394886,0.00028477528,0.19492508,0.0004751329,1.0
515000,2.0982509,42.93859649122807,-1.6294457,-2.0131842065275762,-2.0131842065275762,0.0012157876,0.2891496,0.00028462644,0.19487548,0.00047488985,1.0
520000,2.1094258,43.723214285714285,-1.6289076,-2.013419638786997,-2.013419638786997,0.001829503,0.28790525,0.0002844765,0.1948255,0.00047464482,1.0
525000,2.125147,44.28440366972477,-1.6253669,-2.0135688059920565,-2.0135688059920565,0.0010729195,0.31134272,0.00028432647,0.19477548,0.0004743998,1.0
530000,2.1346452,43.98148148148148,-1.6259824,-2.0134999994878418,-2.0134999994878418,0.0014532,0.3115468,0.00028417772,0.1947259,0.0004741569,1.0
535000,2.133526,43.0,-1.5774773,-2.0132115345734816,-2.0132115345734816,0.0018488511,0.29601184,0.0002840257,0.19467524,0.0004739086,1.0
540000,2.1372468,51.97142857142857,-1.542096,-2.015876188732329,-2.015876188732329,0.01917544,0.31038198,0.0002838736,0.19462453,0.00047366024,1.0
545000,2.1385667,47.08571428571429,-1.5797987,-2.013485710961478,-2.013485710961478,0.004253507,0.32758048,0.00028372547,0.19457516,0.00047341827,1.0
550000,2.140707,43.0,-1.5609847,-2.0141428538731168,-2.0141428538731168,0.002458159,0.3199998,0.0002835755,0.19452518,0.00047317322,1.0
555000,2.140606,42.029411764705884,-1.5352236,-2.012923071017632,-2.012923071017632,0.008442183,0.30508444,0.00028342512,0.19447504,0.0004729276,1.0
560000,2.150395,44.738461538461536,-1.581416,-2.0137364106584887,-2.0137364106584887,0.02512881,0.31742218,0.0002832762,0.1944254,0.00047268442,1.0
565000,2.168613,34.726618705035975,-1.6765023,-2.010726590808347,-2.010726590808347,0.019007199,0.3199746,0.00028312535,0.19437514,0.00047243809,1.0
570000,2.179709,34.67391304347826,-1.699595,-2.010685694217682,-2.010685694217682,0.0029190884,0.32149377,0.00028297424,0.19432472,0.00047219128,1.0
575000,2.196082,35.38405797101449,-1.685441,-2.010920840201618,-2.010920840201618,0.0028970356,0.36205772,0.00028282468,0.19427489,0.0004719469,1.0
580000,2.2115097,35.48905109489051,-1.6936607,-2.0109342815232103,-2.0109342815232103,0.010632827,0.3474336,0.000282674,0.19422469,0.00047170089,1.0
585000,2.219712,35.02255639097744,-1.6733044,-2.010805944898235,-2.010805944898235,0.0080097485,0.312925,0.00028252485,0.19417493,0.00047145723,1.0
590000,2.223848,34.421875,-1.6204549,-2.0106327906250954,-2.0106327906250954,0.0035569696,0.31667438,0.00028237313,0.19412437,0.00047120947,1.0
595000,2.2267435,41.267175572519086,-1.620913,-2.0126666444720644,-2.0126666444720644,0.0084768105,0.3108274,0.00028222805,0.19407602,0.00047097242,1.0
600000,2.2369602,41.40495867768595,-1.6150901,-2.012699983517329,-2.012699983517329,0.020893,0.5779403,0.00028207732,0.19402577,0.00047072629,1.0
605000,2.25108,43.678899082568805,-1.6228197,-2.0133818127892233,-2.0133818127892233,0.0031303852,0.29505154,0.00028192415,0.19397473,0.0004704761,1.0
610000,2.2557511,44.48623853211009,-1.6174433,-2.0138818155635487,-2.0138818155635487,0.0054134633,0.28489253,0.00028177572,0.19392522,0.00047023362,1.0
615000,2.260062,45.50485436893204,-1.6151049,-2.0139428524743943,-2.0139428524743943,0.0039258273,0.31671464,0.0002816273,0.19387577,0.00046999124,1.0
620000,2.254296,47.27,-1.5677103,-2.0147722735263334,-2.0147722735263334,0.012908904,0.28012255,0.00028147487,0.19382495,0.0004697422,1.0
625000,2.2500067,43.0,-1.5174813,-2.013178945842542,-2.013178945842542,0.0018452003,0.28059494,0.00028132508,0.19377503,0.0004694976,1.0
630000,2.2447743,50.2680412371134,-1.4645451,-2.015346938250016,-2.015346938250016,0.019141182,0.28877366,0.00028117676,0.19372557,0.00046925532,1.0
635000,2.2444146,44.08910891089109,-1.5515016,-2.013534647403377,-2.013534647403377,0.0029933252,0.28955397,0.0002810247,0.1936749,0.00046900706,1.0
640000,2.2362316,43.697916666666664,-1.5596148,-2.013412367437304,-2.013412367437304,0.0026786,0.30515406,0.00028087577,0.19362524,0.0004687637,1.0
645000,2.2303057,49.6,-1.4789541,-2.0131999969482424,-2.0131999969482424,0.0006162388,0.28780282,0.0002807268,0.19357559,0.0004685204,1.0
650000,2.2208679,70.08,-1.5125579,-2.0232099986076353,-2.0232099986076353,0.019347426,0.2841085,0.00028057664,0.19352555,0.0004682751,1.0
655000,2.2177563,49.89795918367347,-1.4661163,-2.015288657748822,-2.015288657748822,0.01563807,0.2737087,0.00028042484,0.19347493,0.00046802717,1.0
660000,2.2090757,40.0,-1.5321023,-2.0123361924598955,-2.0123361924598955,0.021666579,0.2990105,0.00028027437,0.19342479,0.00046778153,1.0
665000,2.2123904,42.0,-1.5601268,-2.012895975112915,-2.012895975112915,0.015169004,0.2950763,0.00028012614,0.1933754,0.00046753933,1.0
670000,2.223787,36.248,-1.5844165,-2.011166644474817,-2.011166644474817,0.019433662,0.2925136,0.00027997507,0.19332503,0.00046729262,1.0
675000,2.2307034,47.19607843137255,-1.5124499,-2.0144411652695897,-2.0144411652695897,0.018377474,0.3858583,0.00027982538,0.19327511,0.0004670481,1.0
680000,2.2371235,44.71134020618557,-1.4943532,-2.01371133941965,-2.01371133941965,0.008139304,0.28256372,0.0002796752,0.19322506,0.00046680277,1.0
685000,2.2429316,47.855670103092784,-1.454075,-2.014670096721846,-2.014670096721846,0.006755192,0.29002392,0.00027952818,0.19317605,0.00046656266,1.0
690000,2.2620902,41.323232323232325,-1.4885186,-2.0126868618859186,-2.0126868618859186,0.002300417,0.27110076,0.00027937285,0.1931243,0.00046630896,1.0
695000,2.2826128,41.70103092783505,-1.4585627,-2.0127938064103272,-2.0127938064103272,0.0022158604,0.2814168,0.00027922489,0.19307496,0.00046606723,1.0
700000,2.2997053,63.28155339805825,-1.477989,-2.019281549361146,-2.019281549361146,0.014040702,0.27696264,0.00027907355,0.19302452,0.00046582008,1.0
705000,2.3096025,45.16831683168317,-1.5330476,-2.0138599944114683,-2.0138599944114683,0.006321157,0.28863132,0.00027892579,0.19297525,0.00046557875,1.0
710000,2.3153071,64.6470588235294,-1.561622,-2.019696076711019,-2.019696076711019,0.025973894,0.2859361,0.0002787748,0.19292492,0.00046533218,1.0
715000,2.3289912,44.22222222222222,-1.5531125,-2.013549997806549,-2.013549997806549,0.003465006,0.29011655,0.00027862503,0.19287503,0.0004650875,1.0
720000,2.3459382,42.322916666666664,-1.527493,-2.0131855625467203,-2.0131855625467203,0.004060737,0.2939824,0.00027847398,0.19282466,0.00046484082,1.0
725000,2.3682363,52.676767676767675,-1.485355,-2.016079993247986,-2.016079993247986,0.022226065,0.27982187,0.0002783246,0.19277485,0.0004645967,1.0
730000,2.3949373,42.020833333333336,-1.4591852,-2.012916661798954,-2.012916661798954,0.000482625,0.2775047,0.00027817447,0.19272482,0.0004643515,1.0
735000,2.4156399,42.92631578947368,-1.4349093,-2.013178943332873,-2.013178943332873,0.00042790986,0.27624908,0.00027802752,0.19267583,0.00046411162,1.0
740000,2.4266994,62.57142857142857,-1.4557165,-2.0190714257104054,-2.0190714257104054,0.028288763,0.31459963,0.00027787476,0.19262491,0.00046386203,1.0
745000,2.43883,57.625,-1.5140885,-2.017610524830065,-2.017610524830065,0.012578537,0.30662438,0.00027772467,0.19257489,0.0004636169,1.0
750000,2.4338799,52.97894736842105,-1.4989755,-2.016123710219393,-2.016123710219393,0.01744328,0.29120734,0.00027757656,0.19252555,0.00046337504,1.0
755000,2.4301507,48.24528301886792,-1.5498289,-2.0147735825124777,-2.0147735825124777,0.013785263,0.27784416,0.00027742414,0.19247471,0.00046312617,1.0
760000,2.443138,42.299065420560744,-1.5677012,-2.0129999958466147,-2.0129999958466147,0.00048581333,0.28846082,0.0002772732,0.19242439,0.0004628795,1.0
765000,2.455548,52.23,-1.4843359,-2.0159699964523314,-2.0159699964523314,0.0280677,0.28830034,0.00027712446,0.19237481,0.00046263656,1.0
770000,2.4753516,47.82727272727273,-1.5983708,-2.0146545431830667,-2.0146545431830667,0.009170216,0.2907791,0.00027697522,0.19232507,0.0004623928,1.0
775000,2.5021014,43.348214285714285,-1.6312951,-2.0133243165574632,-2.0133243165574632,0.0011380353,0.28434202,0.0002768258,0.19227524,0.00046214878,1.0
780000,2.5118446,46.19626168224299,-1.5949913,-2.0141481448102883,-2.0141481448102883,0.0089551,0.29237798,0.00027667574,0.19222526,0.00046190372,1.0
785000,2.5186193,42.03738317757009,-1.5940412,-2.012906535763607,-2.012906535763607,0.0011915473,0.29195663,0.0002765241,0.1921747,0.00046165602,1.0
790000,2.5271313,47.22935779816514,-1.5879033,-2.014454540339383,-2.014454540339383,0.013810345,0.29228678,0.00027637256,0.19212419,0.00046140846,1.0
795000,2.5515385,44.4054054054054,-1.5888693,-2.0135892842497145,-2.0135892842497145,0.009176487,0.29671985,0.00027622585,0.19207528,0.0004611688,1.0
800000,2.5703342,42.56637168141593,-1.6302536,-2.013069557107013,-2.013069557107013,0.005268021,0.2846875,0.0002760755,0.19202515,0.0004609232,1.0
805000,2.5933414,41.64655172413793,-1.6392981,-2.0128375974475827,-2.0128375974475827,0.00037494182,0.31268638,0.0002759245,0.19197482,0.0004606767,1.0
810000,2.6151388,43.468468468468465,-1.6343751,-2.0133035672562465,-2.0133035672562465,0.0021511894,0.2994646,0.00027577364,0.19192454,0.00046043016,1.0
815000,2.6312327,42.76315789473684,-1.6452649,-2.013149119260018,-2.013149119260018,0.00040137826,0.28956866,0.0002756251,0.19187503,0.0004601876,1.0
820000,2.6419103,43.339285714285715,-1.6406456,-2.0133035672562465,-2.0133035672562465,0.00035817552,0.28207403,0.0002754747,0.19182488,0.0004599419,1.0
825000,2.656556,44.125,-1.6297125,-2.0135446382420406,-2.0135446382420406,0.0018807779,0.32437176,0.0002753232,0.19177438,0.0004596945,1.0
830000,2.6844368,43.35398230088496,-1.619002,-2.013318576643952,-2.013318576643952,0.0047650295,0.26529846,0.00027517453,0.19172482,0.00045945166,1.0
835000,2.7005289,41.0,-1.6482054,-2.0125714209901187,-2.0125714209901187,0.00010753244,0.29020485,0.00027502523,0.19167507,0.0004592078,1.0
840000,2.7136173,41.63247863247863,-1.64724,-2.0127863191131854,-2.0127863191131854,0.00034463298,0.28290123,0.0002748771,0.1916257,0.0004589659,1.0
845000,2.7449334,41.96551724137931,-1.6338503,-2.0128793058724237,-2.0128793058724237,0.00029715174,0.27945054,0.00027472657,0.19157553,0.00045872,1.0
850000,2.7769356,41.97435897435897,-1.6434824,-2.012888883933043,-2.012888883933043,0.00015788473,0.2732897,0.00027457598,0.19152534,0.00045847404,1.0
855000,2.7907891,41.96521739130435,-1.6449746,-2.0128706837522574,-2.0128706837522574,8.860985e-05,0.27160302,0.00027442517,0.19147506,0.00045822776,1.0
860000,2.80607,41.97435897435897,-1.6418364,-2.0129059767111754,-2.0129059767111754,8.35441e-05,0.28916776,0.00027427508,0.19142503,0.00045798262,1.0
