Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
915000,3.4189382,0.13247706,69.02898550724638,0.01599963,0.30879033,0.00024524913,0.1817497,0.00041057356,0.15384615384615385,0.15384615384615385,1.0
920000,3.4189382,0.06995341,69.29508196721312,0.04493749,0.29427066,0.00024495207,0.18165068,0.00041008834,0.14285714285714285,0.14285714285714285,1.0
925000,3.4189382,0.07918858,69.04918032786885,0.0018459337,0.2839058,0.0002446533,0.18155108,0.00040960035,0.15384615384615385,0.15384615384615385,1.0
930000,3.4189384,0.065449804,69.31343283582089,0.019878287,0.27522835,0.00024435527,0.18145175,0.0004091135,0.15714285714285714,0.15714285714285714,1.0
935000,3.4189382,0.07815273,148.31884057971016,0.028132955,0.27466863,0.00024405748,0.18135251,0.0004086272,0.13043478260869565,0.13043478260869565,1.0
940000,3.4189382,-0.21493861,69.0,0.08618139,0.28177267,0.00024375091,0.18125029,0.00040812642,0.14084507042253522,0.14084507042253522,1.0
945000,3.418938,0.09981893,69.33333333333333,0.009562451,0.26292223,0.0002434502,0.18115006,0.0004076352,0.1643835616438356,0.1643835616438356,1.0
950000,3.4189382,0.096373335,68.91780821917808,0.013226651,0.30103365,0.00024314722,0.18104906,0.00040714038,0.14084507042253522,0.14084507042253522,1.0
955000,3.4189382,0.00993966,69.05882352941177,0.04618791,0.29741198,0.00024284935,0.18094978,0.00040665388,0.14285714285714285,0.14285714285714285,1.0
960000,3.4189382,0.08687441,69.0,0.0076615177,0.29251364,0.00024255036,0.1808501,0.00040616552,0.14084507042253522,0.14084507042253522,1.0
965000,3.4189382,-0.16183439,69.0,0.07263754,0.2935235,0.00024225461,0.18075155,0.00040568245,0.14084507042253522,0.14084507042253522,1.0
970000,3.4189382,0.067861564,68.97183098591549,0.014686291,0.29763755,0.00024195996,0.18065333,0.0004052012,0.13513513513513514,0.13513513513513514,1.0
975000,3.4189382,-0.03710711,68.97183098591549,0.042948518,0.30366436,0.00024164829,0.1805494,0.0004046921,0.14084507042253522,0.14084507042253522,1.0
980000,3.4189382,0.10767059,69.15492957746478,0.018144032,0.2813945,0.00024134947,0.18044981,0.00040420413,0.1527777777777778,0.1527777777777778,1.0
985000,3.418938,-0.041690998,68.97183098591549,0.058349077,0.28639817,0.00024105544,0.18035182,0.00040372385,0.1388888888888889,0.1388888888888889,1.0
990000,3.4189382,0.10914932,69.0,0.029274743,0.27251524,0.00024074766,0.1802492,0.00040322109,0.14285714285714285,0.14285714285714285,1.0
995000,3.4189382,0.09298994,68.91780821917808,0.000491059,0.29325584,0.0002404483,0.1801494,0.00040273217,0.14285714285714285,0.14285714285714285,1.0
1000000,3.4189382,0.23345278,69.02898550724638,0.029965628,0.28946108,0.00024015542,0.1800518,0.00040225382,0.14084507042253522,0.14084507042253522,1.0
1005000,3.4189382,0.087868206,69.02898550724638,0.014549912,0.28887329,0.00023985427,0.1799514,0.0004017619,0.14084507042253522,0.14084507042253522,1.0
1010000,3.4189384,-0.026131367,69.125,0.022406252,0.32622153,0.00023955258,0.17985088,0.0004012691,0.13513513513513514,0.13513513513513514,1.0
1015000,3.4189382,0.11964916,69.0,0.013177165,0.2754109,0.00023925243,0.17975079,0.0004007789,0.1527777777777778,0.1527777777777778,1.0
1020000,3.4189382,0.00057259534,68.94444444444444,0.014256169,0.2881089,0.00023894612,0.1796487,0.0004002786,0.1388888888888889,0.1388888888888889,1.0
1025000,3.4189382,0.08529192,68.97183098591549,0.051672727,0.3608525,0.0002386416,0.17954719,0.00039978122,0.14084507042253522,0.14084507042253522,1.0
1030000,3.4189382,0.060057364,69.0,0.01736358,0.31914493,0.00023835138,0.17945047,0.00039930717,0.14285714285714285,0.14285714285714285,1.0
1035000,3.4189382,0.14322127,68.91780821917808,0.008849861,0.28887612,0.0002380522,0.1793507,0.0003988185,0.14285714285714285,0.14285714285714285,1.0
1040000,3.4189382,0.082861766,69.0,0.017794391,0.28138882,0.00023774985,0.17924993,0.00039832466,0.14084507042253522,0.14084507042253522,1.0
1045000,3.4189382,0.14351809,69.56521739130434,0.011051362,0.2576081,0.0002374478,0.17914927,0.0003978314,0.1388888888888889,0.1388888888888889,1.0
1050000,3.4189382,0.12036845,75.48484848484848,0.0112425,0.27588877,0.00023715367,0.1790512,0.00039735093,0.16176470588235295,0.16176470588235295,1.0
1055000,3.4189382,0.079370864,71.68115942028986,0.051060658,0.27851182,0.00023685455,0.17895149,0.00039686236,0.14492753623188406,0.14492753623188406,1.0
1060000,3.418938,0.09583476,68.97183098591549,0.0074862675,0.27895588,0.00023654547,0.17884848,0.0003963575,0.14084507042253522,0.14084507042253522,1.0
1065000,3.4189382,-0.24226463,68.97183098591549,0.13148214,0.2983605,0.00023624653,0.17874883,0.00039586925,0.14285714285714285,0.14285714285714285,1.0
1070000,3.4189382,0.10310894,71.60606060606061,0.0027020602,0.31414434,0.00023594356,0.17864783,0.00039537437,0.14925373134328357,0.14925373134328357,1.0
1075000,3.4189382,0.198699,70.92957746478874,0.048760485,0.28973448,0.0002356464,0.1785488,0.00039488904,0.15151515151515152,0.15151515151515152,1.0
1080000,3.4189382,0.11161606,69.15384615384616,0.0031197248,0.2877786,0.00023535093,0.17845029,0.00039440638,0.15625,0.15625,1.0
1085000,3.4189382,0.1586366,69.1875,0.013102438,0.41493905,0.0002350472,0.17834906,0.00039391033,0.15714285714285714,0.15714285714285714,1.0
1090000,3.4189382,0.1143095,69.1875,0.012505419,0.2858103,0.00023474607,0.17824869,0.00039341845,0.15384615384615385,0.15384615384615385,1.0
1095000,3.4189382,0.033624686,69.15384615384616,0.017171923,0.28307745,0.00023444653,0.17814882,0.00039292927,0.15151515151515152,0.15151515151515152,1.0
1100000,3.4189384,0.10913661,69.1875,0.026937975,0.27505836,0.00023414587,0.17804864,0.0003924382,0.15625,0.15625,1.0
1105000,3.4189384,0.14350231,69.15384615384616,0.0075160577,0.29926956,0.00023384951,0.17794982,0.00039195412,0.15384615384615385,0.15384615384615385,1.0
1110000,3.4189382,0.16046856,69.1875,0.014010776,0.2998316,0.00023353774,0.1778459,0.000391445,0.16923076923076924,0.16923076923076924,1.0
1115000,3.4189382,0.08998254,69.08955223880596,0.008903347,0.28945765,0.00023324603,0.17774865,0.00039096846,0.15625,0.15625,1.0
1120000,3.4189382,-0.015191898,71.93442622950819,0.034106493,0.3002841,0.00023294703,0.177649,0.0003904801,0.15873015873015872,0.15873015873015872,1.0
1125000,3.4189382,0.1715187,69.15384615384616,0.038025346,0.26738057,0.00023265164,0.17755051,0.0003899976,0.14705882352941177,0.14705882352941177,1.0
1130000,3.4189382,0.20891155,69.1875,0.0081603285,0.29863724,0.00023234819,0.17744939,0.000389502,0.15384615384615385,0.15384615384615385,1.0
1135000,3.4189377,0.0027373333,69.15384615384616,0.056438055,0.31206435,0.00023204883,0.1773496,0.000389013,0.15384615384615385,0.15384615384615385,1.0
1140000,3.4189382,0.07924838,153.62121212121212,0.0016888385,0.27617043,0.00023175163,0.17725053,0.00038852758,0.15151515151515152,0.15151515151515152,1.0
1145000,3.4189384,0.14660804,69.41095890410959,0.008441991,0.32559642,0.00023144804,0.17714934,0.00038803174,0.1643835616438356,0.1643835616438356,1.0
1150000,3.4189382,0.124167316,68.78571428571429,0.009727055,0.27811077,0.00023114958,0.17704985,0.00038754416,0.12857142857142856,0.12857142857142856,1.0
1155000,3.4189382,0.15888657,68.7605633802817,0.007154699,0.2885313,0.00023084966,0.17694987,0.00038705437,0.14285714285714285,0.14285714285714285,1.0
1160000,3.4189382,0.10213656,68.94444444444444,0.011320029,0.29068714,0.00023055091,0.17685029,0.00038656636,0.14285714285714285,0.14285714285714285,1.0
1165000,3.4189382,0.12708838,69.0,0.0106682535,0.28308594,0.00023024825,0.17674941,0.00038607212,0.13333333333333333,0.13333333333333333,1.0
1170000,3.4189382,0.10251253,69.0,0.02590043,0.28328478,0.00022994733,0.17664911,0.00038558056,0.14084507042253522,0.14084507042253522,1.0
1175000,3.4189384,0.10869176,69.15277777777777,0.005997342,0.279489,0.00022964929,0.17654975,0.00038509376,0.1527777777777778,0.1527777777777778,1.0
1180000,3.4189384,0.11635165,69.0,0.005477451,0.28519943,0.00022935038,0.1764501,0.00038460558,0.14285714285714285,0.14285714285714285,1.0
1185000,3.4189384,0.13396397,69.125,0.022654023,0.32404318,0.00022904834,0.17634945,0.00038411227,0.1506849315068493,0.1506849315068493,1.0
1190000,3.4189382,0.12880038,68.91780821917808,0.0071324063,0.3030035,0.00022874538,0.17624845,0.00038361736,0.14084507042253522,0.14084507042253522,1.0
1195000,3.4189382,0.1291311,69.0,0.006228754,0.2567501,0.00022844622,0.17614874,0.00038312876,0.14285714285714285,0.14285714285714285,1.0
1200000,3.4189382,0.024926817,69.22222222222223,0.03648375,0.27214915,0.00022815284,0.17605092,0.00038264954,0.15151515151515152,0.15151515151515152,1.0
1205000,3.4189382,0.045254074,78.1029411764706,0.017294552,0.31537512,0.00022785715,0.17595237,0.00038216656,0.13043478260869565,0.13043478260869565,1.0
1210000,3.4189384,0.08128535,69.33333333333333,0.0026601537,0.27060723,0.00022754836,0.17584945,0.00038166225,0.16417910447761194,0.16417910447761194,1.0
1215000,3.4189382,0.10015362,69.1875,0.014881747,0.34614637,0.00022724232,0.17574744,0.00038116233,0.15625,0.15625,1.0
1220000,3.4189377,0.093377315,81.64285714285714,0.007244029,0.26072204,0.00022694474,0.17564824,0.00038067639,0.15492957746478872,0.15492957746478872,1.0
1225000,3.4189384,0.0508044,69.46268656716418,0.02336667,0.4561412,0.00022665186,0.17555061,0.00038019795,0.14925373134328357,0.14925373134328357,1.0
1230000,3.4189382,-0.4863652,69.12121212121212,0.39458427,0.27376238,0.00022635017,0.17545006,0.0003797052,0.15625,0.15625,1.0
1235000,3.4189382,0.026555968,69.1875,0.0072835754,0.30913183,0.00022605181,0.17535058,0.00037921788,0.15625,0.15625,1.0
1240000,3.4189384,0.038742498,89.46268656716418,0.0121578565,0.28859934,0.00022574814,0.1752494,0.00037872192,0.14084507042253522,0.14084507042253522,1.0
1245000,3.4189382,-0.012195763,69.14492753623189,0.01409026,0.29208618,0.00022545076,0.17515023,0.0003782361,0.14084507042253522,0.14084507042253522,1.0
1250000,3.4189382,0.12496809,69.88571428571429,0.010362316,0.27624708,0.00022515222,0.17505074,0.00037774854,0.14285714285714285,0.14285714285714285,1.0
1255000,3.4189384,0.064856514,69.31818181818181,0.012332184,0.29162756,0.00022485422,0.1749514,0.0003772618,0.16666666666666666,0.16666666666666666,1.0
1260000,3.4189384,0.11327683,69.15384615384616,0.008489659,0.27706945,0.00022454764,0.1748492,0.00037676108,0.15384615384615385,0.15384615384615385,1.0
1265000,3.4189382,0.0504474,69.15384615384616,0.008235559,0.30113053,0.00022425305,0.17475101,0.00037627987,0.15384615384615385,0.15384615384615385,1.0
1270000,3.4189382,0.14511071,69.15384615384616,0.008797471,0.3421848,0.00022395111,0.17465034,0.00037578665,0.15625,0.15625,1.0
1275000,3.4189382,-0.011238417,69.1875,0.017226709,0.25458375,0.00022365108,0.17455035,0.00037529666,0.15384615384615385,0.15384615384615385,1.0
1280000,3.4189382,0.087933026,69.1875,0.0061694216,0.2542477,0.00022335853,0.17445281,0.0003748188,0.14925373134328357,0.14925373134328357,1.0
1285000,3.4189382,0.181556,69.15384615384616,0.007468062,0.2887238,0.00022305666,0.17435221,0.0003743258,0.15384615384615385,0.15384615384615385,1.0
1290000,3.4189382,-0.008249604,69.35384615384615,0.018823069,0.2683104,0.00022275293,0.17425099,0.00037382974,0.16666666666666666,0.16666666666666666,1.0
1295000,3.418938,0.08443296,69.12121212121212,0.00920763,0.2552803,0.00022245607,0.17415203,0.00037334484,0.15151515151515152,0.15151515151515152,1.0
1300000,3.4189384,0.03098197,69.15384615384616,0.006891958,0.2837129,0.00022215425,0.1740514,0.00037285185,0.15384615384615385,0.15384615384615385,1.0
1305000,3.4189382,0.18593915,69.13636363636364,0.021198718,0.28909737,0.00022184764,0.17394923,0.00037235115,0.15625,0.15625,1.0
1310000,3.4189382,0.13790509,69.1875,0.0063311355,0.2653097,0.00022154432,0.1738481,0.00037185565,0.15625,0.15625,1.0
1315000,3.4189382,0.07333529,69.1875,0.0056181448,0.2739296,0.00022125008,0.17375,0.0003713751,0.15384615384615385,0.15384615384615385,1.0
1320000,3.4189382,0.17670684,69.22222222222223,0.017459735,0.2721366,0.00022095404,0.17365135,0.0003708915,0.15625,0.15625,1.0
1325000,3.4189384,0.05363953,69.31818181818181,0.0036925185,0.2825302,0.00022065647,0.17355214,0.00037040553,0.15714285714285714,0.15714285714285714,1.0
1330000,3.4189384,0.16704857,69.15384615384616,0.011699741,0.2653093,0.0002203528,0.17345092,0.00036990948,0.15384615384615385,0.15384615384615385,1.0
1335000,3.4189382,0.1291824,69.15384615384616,0.0024947962,0.25815716,0.00022004248,0.17334749,0.00036940258,0.15384615384615385,0.15384615384615385,1.0
1340000,3.4189384,0.13634335,69.1875,0.013939562,0.2907208,0.00021974943,0.17324978,0.00036892394,0.15625,0.15625,1.0
1345000,3.4189382,0.16275682,69.15384615384616,0.0026224775,0.27787957,0.0002194543,0.17315143,0.00036844198,0.15384615384615385,0.15384615384615385,1.0
1350000,3.4189382,0.094186075,69.05882352941177,0.0038036655,0.28621385,0.00021913768,0.17304587,0.00036792486,0.15625,0.15625,1.0
1355000,3.4189382,0.078729115,206.5873015873016,0.007761517,0.29997918,0.00021885631,0.17295209,0.00036746517,0.15151515151515152,0.15151515151515152,1.0
1360000,3.4189382,-0.0491139,69.3013698630137,0.017509772,0.27175847,0.0002185543,0.17285141,0.000366972,0.14666666666666667,0.14666666666666667,1.0
1365000,3.4189382,0.13603055,69.13636363636364,0.010396316,0.27895287,0.00021825232,0.17275077,0.00036647866,0.14925373134328357,0.14925373134328357,1.0
1370000,3.4189382,-0.001252954,69.15384615384616,0.010380183,0.26403406,0.00021795217,0.17265071,0.00036598844,0.15384615384615385,0.15384615384615385,1.0
1375000,3.4189384,0.103855126,69.15384615384616,0.006561258,0.28417918,0.00021764546,0.1725485,0.0003654876,0.15384615384615385,0.15384615384615385,1.0
1380000,3.4189384,0.116859816,69.1875,0.0066770753,0.2891641,0.00021734441,0.17244813,0.0003649958,0.15625,0.15625,1.0
1385000,3.4189382,0.108296014,68.984375,0.0053346613,0.26833814,0.00021704494,0.17234829,0.0003645067,0.15384615384615385,0.15384615384615385,1.0
1390000,3.4189382,0.13369912,69.703125,0.010175639,0.27955785,0.00021674833,0.17224945,0.0003640222,0.16129032258064516,0.16129032258064516,1.0
1395000,3.4189382,0.084614165,69.8,0.025942395,0.27014303,0.00021644907,0.17214969,0.00036353339,0.22,0.22,1.0
1400000,3.4189382,0.1372845,78.71153846153847,0.004042131,0.2713421,0.00021614888,0.17204961,0.00036304307,0.18867924528301888,0.18867924528301888,1.0
1405000,3.4189382,0.06830602,69.71153846153847,0.0073872358,0.2585463,0.00021584655,0.17194882,0.00036254927,0.18518518518518517,0.18518518518518517,1.0
1410000,3.4189384,0.17940432,101.0377358490566,0.007035611,0.27187073,0.00021555409,0.17185134,0.00036207156,0.19607843137254902,0.19607843137254902,1.0
1415000,3.4189384,0.16394165,70.18867924528301,0.00398387,0.2893095,0.00021524829,0.17174941,0.00036157208,0.2,0.2,1.0
1420000,3.4189382,0.26291615,71.26086956521739,0.01589114,0.26706326,0.00021494605,0.17164868,0.00036107854,0.21739130434782608,0.21739130434782608,1.0
1425000,3.4189382,0.07557419,75.51428571428572,0.0068298983,0.24979888,0.00021465923,0.17155306,0.00036061002,0.3055555555555556,0.3055555555555556,1.0
1430000,3.4189382,0.13247418,74.9375,0.0044951616,0.2584102,0.0002143508,0.17145026,0.0003601062,0.3125,0.3125,1.0
1435000,3.4189382,0.079796314,125.375,0.011811393,0.26269758,0.00021404974,0.17134991,0.0003596145,0.25,0.25,1.0
1440000,3.4189382,0.1935863,652.4545454545455,0.008597758,0.26983413,0.000213748,0.17124932,0.0003591216,0.9166666666666666,0.9166666666666666,1.0
1445000,3.4189384,0.18478164,123.54545454545455,0.010469204,0.25564066,0.00021344861,0.17114952,0.00035863265,1.0,1.0,1.0
1450000,3.4189382,0.23028907,91.84615384615384,0.020292252,0.25357443,0.00021314624,0.17104872,0.00035813876,1.0,1.0,1.0
1455000,3.4189382,0.2660145,434.0,0.0107261855,0.25063357,0.00021285289,0.17095096,0.00035765962,1.0,1.0,1.0
1460000,3.4189382,0.29637596,114.82352941176471,0.009577939,0.27481306,0.0002125435,0.17084782,0.0003571543,1.0,1.0,1.0
1465000,3.4189384,0.37658563,103.0625,0.047974747,0.26289263,0.00021224946,0.1707498,0.00035667405,1.0,1.0,1.0
1470000,3.4189382,0.445873,728.3684210526316,0.021815788,0.29317883,0.00021194956,0.17064984,0.0003561842,0.7631578947368421,0.7631578947368421,1.0
1475000,3.4189384,0.07506527,70.21739130434783,0.0034485501,0.24706353,0.00021165407,0.17055133,0.0003557016,0.21739130434782608,0.21739130434782608,1.0
1480000,3.4189382,0.026419248,70.66666666666667,0.018279154,0.25496122,0.0002113566,0.17045218,0.00035521568,0.2222222222222222,0.2222222222222222,1.0
1485000,3.4189382,0.10927871,94.97872340425532,0.004583819,0.27497083,0.0002110558,0.17035191,0.00035472435,0.2,0.2,1.0
1490000,3.4189382,0.12165431,76.6734693877551,0.0064363307,0.25764716,0.00021075067,0.17025022,0.000354226,0.20408163265306123,0.20408163265306123,1.0
1495000,3.4189384,0.15153834,72.77777777777777,0.011854533,0.2628908,0.00021044807,0.17014934,0.00035373174,0.24444444444444444,0.24444444444444444,1.0
1500000,3.4189382,0.120492615,82.45238095238095,0.0018314706,0.26316833,0.00021014543,0.17004846,0.00035323744,0.23809523809523808,0.23809523809523808,1.0
1505000,3.4189382,0.14443782,150.32,0.0032803554,0.2581895,0.00020984688,0.16994895,0.00035274978,0.2,0.2,1.0
1510000,3.4189382,0.09063924,69.37288135593221,0.009080306,0.2643059,0.00020954612,0.16984871,0.00035225862,0.16666666666666666,0.16666666666666666,1.0
1515000,3.4189382,0.10098619,123.18461538461538,0.0019298297,0.32218057,0.00020925021,0.16975006,0.00035177526,0.15384615384615385,0.15384615384615385,1.0
1520000,3.4189382,0.0982005,69.68181818181819,0.007958676,0.25474548,0.0002089538,0.16965127,0.00035129112,0.15873015873015872,0.15873015873015872,1.0
1525000,3.4189382,0.11157481,69.53125,0.009249856,0.2534574,0.00020864634,0.16954875,0.00035078893,0.14925373134328357,0.14925373134328357,1.0
1530000,3.4189382,0.12069113,70.11290322580645,0.00581725,0.26728737,0.00020834393,0.16944794,0.000350295,0.15873015873015872,0.15873015873015872,1.0
1535000,3.418938,0.12171616,69.59322033898304,0.01418663,0.26278883,0.00020804832,0.16934945,0.0003498122,0.1864406779661017,0.1864406779661017,1.0
1540000,3.4189382,0.115484275,69.37288135593221,0.00025179324,0.25318825,0.0002077488,0.1692496,0.00034932292,0.1694915254237288,0.1694915254237288,1.0
1545000,3.4189382,0.093646966,69.33333333333333,0.0043950104,0.27323145,0.00020744855,0.1691495,0.00034883257,0.16666666666666666,0.16666666666666666,1.0
1550000,3.4189382,0.10699328,69.37288135593221,0.0036177922,0.25031513,0.00020714304,0.16904767,0.00034833353,0.1694915254237288,0.1694915254237288,1.0
1555000,3.4189382,0.09031743,69.41379310344827,0.008736579,0.260197,0.00020685059,0.16895017,0.0003478559,0.1724137931034483,0.1724137931034483,1.0
1560000,3.4189382,0.10746736,69.41379310344827,0.0075995317,0.27467242,0.00020655437,0.16885145,0.00034737203,0.1724137931034483,0.1724137931034483,1.0
1565000,3.4189382,0.12453397,69.41379310344827,0.004177528,0.2529775,0.00020624601,0.16874866,0.00034686842,0.16666666666666666,0.16666666666666666,1.0
1570000,3.4189382,0.12212032,71.56363636363636,0.0047409986,0.25332755,0.00020594313,0.16864769,0.00034637368,0.19298245614035087,0.19298245614035087,1.0
1575000,3.4189377,0.1458853,72.83018867924528,0.004447532,0.25962055,0.00020564858,0.16854951,0.0003458926,0.18867924528301888,0.18867924528301888,1.0
1580000,3.4189384,0.056782592,75.24489795918367,0.09594996,0.26716477,0.00020535252,0.16845082,0.00034540903,0.20408163265306123,0.20408163265306123,1.0
1585000,3.4189382,0.11177302,75.52083333333333,0.0030344548,0.2504789,0.00020505048,0.16835015,0.0003449157,0.20833333333333334,0.20833333333333334,1.0
1590000,3.4189382,0.12928458,72.75,0.0075540617,0.25547975,0.00020474508,0.16824834,0.00034441688,0.19230769230769232,0.19230769230769232,1.0
1595000,3.4189382,0.119890794,70.92307692307692,0.00023035856,0.2485788,0.00020444756,0.16814916,0.00034393097,0.19607843137254902,0.19607843137254902,1.0
1600000,3.4189382,0.114025414,71.14583333333333,0.005129833,0.26084954,0.00020414786,0.16804928,0.00034344138,0.2,0.2,1.0
1605000,3.4189382,0.1016074,71.03846153846153,0.0044495887,0.25790834,0.00020384899,0.16794966,0.00034295325,0.2,0.2,1.0
1610000,3.4189384,0.11132676,75.29166666666667,0.005082687,0.2548414,0.00020355216,0.1678507,0.00034246844,0.20408163265306123,0.20408163265306123,1.0
1615000,3.4189382,0.118674435,75.54166666666667,0.0030015307,0.25357816,0.00020324775,0.16774923,0.0003419712,0.20833333333333334,0.20833333333333334,1.0
1620000,3.4189382,0.1722116,73.70212765957447,0.004934435,0.25104025,0.0002029552,0.16765173,0.00034149343,0.2127659574468085,0.2127659574468085,1.0
1625000,3.4189382,0.11705455,81.83333333333333,0.009052448,0.2642961,0.00020264971,0.16754991,0.00034099442,0.20833333333333334,0.20833333333333334,1.0
1630000,3.4189382,0.1307001,70.3913043478261,0.00012705379,0.24863812,0.00020235505,0.16745168,0.00034051313,0.21739130434782608,0.21739130434782608,1.0
1635000,3.4189382,0.12602192,70.5,0.0041407505,0.25869137,0.0002020502,0.16735005,0.00034001516,0.22916666666666666,0.22916666666666666,1.0
1640000,3.4189382,0.12905891,70.97916666666667,0.003842041,0.24723896,0.0002017508,0.16725025,0.00033952622,0.2222222222222222,0.2222222222222222,1.0
1645000,3.4189382,0.13148823,71.11111111111111,0.003092418,0.2546231,0.00020144896,0.16714963,0.00033903317,0.20833333333333334,0.20833333333333334,1.0
1650000,3.4189382,0.049646772,71.26086956521739,0.010755369,0.24544233,0.00020115239,0.16705078,0.00033854882,0.21739130434782608,0.21739130434782608,1.0
1655000,3.4189384,0.12547718,70.6086956521739,0.0048763896,0.24910764,0.00020084891,0.16694963,0.0003380531,0.21739130434782608,0.21739130434782608,1.0
1660000,3.4189382,0.12572391,70.8913043478261,0.00053717406,0.25783676,0.0002005513,0.16685042,0.00033756703,0.21739130434782608,0.21739130434782608,1.0
1665000,3.4189382,0.20056821,71.79545454545455,0.012063034,0.25240973,0.00020023962,0.16674653,0.00033705795,0.2222222222222222,0.2222222222222222,1.0
1670000,3.4189384,0.15122263,73.17777777777778,0.0005216777,0.24650499,0.00019994771,0.16664921,0.00033658114,0.2608695652173913,0.2608695652173913,1.0
1675000,3.4189382,0.1546149,72.44444444444444,0.007499341,0.26047784,0.00019965415,0.16655138,0.0003361017,0.2222222222222222,0.2222222222222222,1.0
1680000,3.4189382,0.11211828,71.0,0.0016267898,0.25850168,0.0001993573,0.16645242,0.00033561682,0.1956521739130435,0.1956521739130435,1.0
1685000,3.4189382,0.10092239,75.13636363636364,0.010028372,0.24621874,0.00019904712,0.16634904,0.00033511015,0.2222222222222222,0.2222222222222222,1.0
1690000,3.4189377,0.13199565,70.55,0.00041917295,0.24501845,0.00019875137,0.16625042,0.00033462705,0.2682926829268293,0.2682926829268293,1.0
1695000,3.4189382,0.15969127,72.08571428571429,0.001822104,0.26054466,0.00019844768,0.16614921,0.00033413115,0.2857142857142857,0.2857142857142857,1.0
1700000,3.4189384,0.12646824,73.57142857142857,0.004201534,0.2531316,0.0001981499,0.16604997,0.00033364474,0.39285714285714285,0.39285714285714285,1.0
1705000,3.4189382,0.14700189,75.55555555555556,0.004386307,0.26026985,0.00019785018,0.16595004,0.0003331552,0.37037037037037035,0.37037037037037035,1.0
1710000,3.4189384,0.14873004,74.5925925925926,0.0007041089,0.25776088,0.00019755257,0.16585086,0.00033266915,0.37037037037037035,0.37037037037037035,1.0
1715000,3.4189382,0.10403216,74.96153846153847,0.006679123,0.25518236,0.00019724992,0.16574997,0.00033217476,0.4,0.4,1.0
1720000,3.4189382,0.06991374,81.4074074074074,0.010457302,0.2542719,0.00019695137,0.16565044,0.00033168716,0.35714285714285715,0.35714285714285715,1.0
1725000,3.418938,0.11206692,808.7241379310345,0.0048624715,0.25257814,0.00019664895,0.16554965,0.00033119318,0.3793103448275862,0.3793103448275862,1.0
1730000,3.4189382,0.19832247,74.23076923076923,0.0045898203,0.24664609,0.00019634987,0.16544995,0.00033070467,0.38461538461538464,0.38461538461538464,1.0
1735000,3.4189382,0.20124446,97.08695652173913,0.0056280396,0.25276363,0.00019604829,0.16534942,0.0003302121,0.4782608695652174,0.4782608695652174,1.0
1740000,3.4189377,0.19682905,111.51851851851852,0.006688106,0.23835409,0.00019575171,0.16525055,0.0003297277,0.48148148148148145,0.48148148148148145,1.0
1745000,3.4189384,0.19362253,92.81481481481481,0.0047719753,0.2533494,0.00019544915,0.1651497,0.00032923356,0.4074074074074074,0.4074074074074074,1.0
1750000,3.4189377,0.15779915,84.66666666666667,0.010788425,0.23766524,0.0001951603,0.16505341,0.00032876176,0.4,0.4,1.0
1755000,3.4189382,0.15143426,242.28125,0.007534585,0.2574546,0.0001948513,0.16495042,0.000328257,0.4375,0.4375,1.0
1760000,3.4189384,0.15461282,85.54545454545455,0.010760101,0.24898621,0.00019454633,0.16484876,0.000327759,0.3235294117647059,0.3235294117647059,1.0
1765000,3.4189382,0.16081929,91.03571428571429,0.0028041874,0.25829503,0.00019425186,0.1647506,0.0003272779,0.3793103448275862,0.3793103448275862,1.0
1770000,3.4189384,0.19285513,88.5,0.0067851124,0.24991177,0.00019395078,0.16465026,0.0003267862,0.42857142857142855,0.42857142857142855,1.0
1775000,3.4189382,0.21845049,108.70967741935483,0.02892182,0.26956916,0.0001936485,0.1645495,0.00032629247,0.41935483870967744,0.41935483870967744,1.0
1780000,3.4189384,0.19510214,78.45454545454545,0.0025547084,0.2623468,0.000193352,0.16445065,0.00032580816,0.45454545454545453,0.45454545454545453,1.0
1785000,3.4189382,0.21452308,77.82758620689656,0.0026761217,0.25847605,0.00019304817,0.16434938,0.00032531185,0.41379310344827586,0.41379310344827586,1.0
1790000,3.4189384,0.1602393,124.18181818181819,0.005771222,0.25312823,0.00019275396,0.1642513,0.00032483132,0.42424242424242425,0.42424242424242425,1.0
1795000,3.4189382,0.25069326,822.4,0.0065803775,0.2473167,0.00019244633,0.16414876,0.00032432892,0.5172413793103449,0.5172413793103449,1.0
1800000,3.4189382,0.31251162,89.93548387096774,0.016337266,0.24536948,0.00019214532,0.16404842,0.00032383724,0.5,0.5,1.0
1805000,3.4189382,0.268055,89.0,0.0026916517,0.2531942,0.00019185264,0.16395085,0.00032335919,0.64,0.64,1.0
1810000,3.4189384,0.22201665,601.6341463414634,0.005867365,0.2658042,0.00019155609,0.16385202,0.00032287484,0.3170731707317073,0.3170731707317073,1.0
1815000,3.4189382,0.12331065,90.44444444444444,0.00872277,0.25209552,0.00019124962,0.16374986,0.0003223743,0.2727272727272727,0.2727272727272727,1.0
1820000,3.4189384,0.14676124,77.92857142857143,0.0087082675,0.2664555,0.00019094559,0.16364853,0.0003218777,0.27906976744186046,0.27906976744186046,1.0
1825000,3.4189384,0.17855212,83.17948717948718,0.0021751747,0.27829063,0.000190654,0.1635513,0.00032140143,0.35,0.35,1.0
